,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,value
538,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2005,0.0
539,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2006,0.0
540,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2007,0.0
541,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2008,0.0
542,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2009,0.0
543,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2010,0.0
544,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2011,0.0
545,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2012,0.0
546,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2013,0.0
547,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2014,0.0
548,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2015,0.0
549,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2016,0.0
550,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2017,0.0
551,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2018,0.0
552,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2019,0.0
553,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2020,0.0
554,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2021,0.0
555,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2022,0.0
556,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,3.586
557,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,3.727
558,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,3.793
559,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,3.781
560,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,3.772
561,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,3.763
562,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,3.75
563,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,3.676
564,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,3.549
565,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,3.427
566,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,3.312
567,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,3.208
568,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,3.167
569,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,39.685
570,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,93.792
571,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,163.719
572,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,171.606
573,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,173.096
574,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,280.125
575,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,325.541
576,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,327.089
577,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,327.589
578,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,327.435
579,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2000,0.0
580,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2001,0.0
581,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2002,0.0
582,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2003,2.653
583,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2004,2.647
584,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2005,2.641
585,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2006,2.632
586,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2007,2.579
587,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2008,0.0
588,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2009,0.0
589,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2010,0.0
590,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2011,0.0
591,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2012,0.0
592,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2013,0.0
593,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2014,0.0
594,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2015,0.0
595,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2016,0.0
596,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2017,0.0
597,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2018,0.0
598,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2019,0.0
599,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2020,0.0
600,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2021,0.0
601,A,SPC_7_b_1,CK,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2022,0.0
602,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2000,130.393
603,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2001,129.075
604,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2002,127.808
605,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2003,126.602
606,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2004,132.844
607,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2005,131.673
608,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2006,144.19
609,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2007,154.39
610,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2008,163.417
611,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2009,162.599
612,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2010,162.015
613,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2011,161.488
614,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2012,210.015
615,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2013,208.994
616,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2014,209.129
617,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2015,210.91
618,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2016,212.822
619,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2017,228.457
620,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2018,229.085
621,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2019,229.32
622,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2020,229.214
623,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2021,236.817
624,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2022,235.979
625,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2000,28.173
626,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2001,27.925
627,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2002,27.644
628,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2003,27.373
629,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2004,26.884
630,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2005,26.631
631,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2006,36.916
632,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2007,36.603
633,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2008,46.391
634,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2009,46.151
635,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2010,45.965
636,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2011,45.81
637,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2012,45.681
638,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2013,45.568
639,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2014,45.463
640,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2015,45.382
641,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2016,45.324
642,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2017,58.349
643,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2018,58.351
644,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2019,58.384
645,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2020,58.26
646,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2021,66.324
647,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2022,65.956
648,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2000,0.0
649,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2001,0.0
650,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2002,0.0
651,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2003,0.0
652,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2004,0.0
653,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2005,0.0
654,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2006,0.0
655,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2007,0.0
656,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2008,0.0
657,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2009,0.0
658,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2010,0.0
659,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2011,0.0
660,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2012,0.0
661,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2013,0.0
662,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2014,0.0
663,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2015,0.0
664,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2016,0.0
665,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2017,0.0
666,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2018,0.0
667,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2019,0.0
668,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2020,0.0
669,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2021,0.0
670,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2022,0.0
671,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2000,102.059
672,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2001,100.99
673,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2002,100.007
674,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2003,99.026
675,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2004,105.914
676,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2005,104.913
677,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2006,107.115
678,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2007,106.205
679,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2008,105.484
680,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2009,104.94
681,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2010,104.501
682,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2011,104.167
683,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2012,152.154
684,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2013,150.78
685,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2014,150.433
686,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2015,150.164
687,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2016,149.972
688,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2017,150.628
689,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2018,150.632
690,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2019,150.719
691,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2020,150.398
692,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2021,149.717
693,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2022,148.887
694,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,0.089
695,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,0.088
696,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,0.087
697,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,0.133
698,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,0.046
699,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,0.129
700,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,0.16
701,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,0.158
702,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,0.195
703,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,0.22
704,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,0.308
705,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,0.308
706,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,1.012
707,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,1.507
708,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,2.12
709,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,4.272
710,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,6.447
711,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,8.408
712,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,9.031
713,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,9.138
714,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,9.501
715,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,9.771
716,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,10.192
717,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2000,0.072
718,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2001,0.071
719,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2002,0.071
720,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2003,0.07
721,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2004,0.0
722,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2005,0.0
723,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2006,0.0
724,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2007,11.424
725,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2008,11.347
726,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2009,11.288
727,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2010,11.241
728,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2011,11.202
729,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2012,11.168
730,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2013,11.139
731,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2014,11.113
732,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2015,11.094
733,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2016,11.079
734,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2017,11.072
735,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2018,11.072
736,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2019,11.078
737,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2020,11.055
738,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2021,11.005
739,A,SPC_7_b_1,FJ,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2022,10.944
740,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2000,19.336
741,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2001,19.295
742,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2002,19.287
743,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2003,0.894
744,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2004,0.897
745,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2005,0.901
746,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2006,0.907
747,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2007,1.643
748,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2008,2.162
749,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2009,4.895
750,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2010,4.908
751,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2011,4.894
752,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2012,4.878
753,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2013,6.298
754,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2014,17.042
755,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2015,16.974
756,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2016,22.361
757,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2017,22.258
758,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2018,36.501
759,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2019,39.945
760,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2020,39.686
761,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2021,39.326
762,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2022,38.97
763,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2000,0.0
764,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2001,0.0
765,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2002,0.0
766,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2003,0.0
767,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2004,0.0
768,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2005,0.0
769,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2006,0.0
770,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2007,0.0
771,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2008,0.0
772,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2009,0.0
773,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2010,0.0
774,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2011,0.0
775,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2012,0.0
776,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2013,0.0
777,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2014,0.0
778,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2015,0.0
779,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2016,0.0
780,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2017,0.0
781,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2018,0.0
782,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2019,0.0
783,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2020,0.0
784,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2021,0.0
785,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2022,0.0
786,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2000,0.0
787,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2001,0.0
788,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2002,0.0
789,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2003,0.0
790,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2004,0.0
791,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2005,0.0
792,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2006,0.0
793,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2007,0.0
