,latitude,longitude,ph_trend
36676,-11.125,-160.875,-0.0016078491
36677,-11.125,-160.625,-0.001599357
36678,-11.125,-160.375,-0.0016127089
36679,-11.125,-160.125,-0.0016136696
36680,-11.125,-159.875,-0.001618228
36681,-11.125,-159.625,-0.0016167872
36682,-11.125,-159.375,-0.0016131308
36683,-11.125,-159.125,-0.0016201421
36684,-11.125,-158.875,-0.0016201911
36685,-11.125,-158.625,-0.0016218694
36686,-11.125,-158.375,-0.0016171491
36687,-11.125,-158.125,-0.0016146775
36688,-11.125,-157.875,-0.001619649
36689,-11.125,-157.625,-0.0016226494
36690,-11.125,-157.375,-0.001624315
36691,-11.125,-157.125,-0.0016173017
36692,-11.125,-156.875,-0.0015962892
36693,-11.125,-156.625,-0.0015977852
36694,-11.125,-156.375,-0.0016010081
36695,-11.125,-156.125,-0.0015877427
36696,-11.125,-155.875,-0.0015866149
36697,-11.125,-155.625,-0.0015784992
36698,-11.125,-155.375,-0.0015763164
36699,-11.125,-155.125,-0.001572909
36700,-11.125,-154.875,-0.0015757425
36701,-11.125,-154.625,-0.0015755858
36702,-11.125,-154.375,-0.0015696934
36703,-11.125,-154.125,-0.0015687159
36704,-11.125,-153.875,-0.0015786149
36705,-11.125,-153.625,-0.0015832823
36706,-11.125,-153.375,-0.0015864202
36707,-11.125,-153.125,-0.0015874889
36708,-11.125,-152.875,-0.0015862739
36709,-11.125,-152.625,-0.0015879638
36710,-11.125,-152.375,-0.0015884878
36711,-11.125,-152.125,-0.0015977981
36712,-11.125,-151.875,-0.0015988095
36713,-11.125,-151.625,-0.0015909935
36714,-11.125,-151.375,-0.0016068252
36715,-11.125,-151.125,-0.0016098421
36716,-11.125,-150.875,-0.0016113565
36717,-11.125,-150.625,-0.0016032447
36718,-11.125,-150.375,-0.0016096536
36719,-11.125,-150.125,-0.0016152416
36720,-11.125,-149.875,-0.0016291547
36721,-11.125,-149.625,-0.0016269628
36722,-11.125,-149.375,-0.0016467222
36723,-11.125,-149.125,-0.0016489554
36724,-11.125,-148.875,-0.0016553752
36725,-11.125,-148.625,-0.001659594
36726,-11.125,-148.375,-0.0016580038
36727,-11.125,-148.125,-0.0016708435
36728,-11.125,-147.875,-0.0016692295
36729,-11.125,-147.625,-0.0016886592
36730,-11.125,-147.375,-0.0016860915
36731,-11.125,-147.125,-0.0016966355
36732,-11.125,-146.875,-0.0016701275
36733,-11.125,-146.625,-0.0016852523
36734,-11.125,-146.375,-0.0016924568
36735,-11.125,-146.125,-0.0016867338
36736,-11.125,-145.875,-0.0016887935
36737,-11.125,-145.625,-0.001690212
36738,-11.125,-145.375,-0.0016910138
36739,-11.125,-145.125,-0.0016969296
36740,-11.125,-144.875,-0.0017027057
36741,-11.125,-144.625,-0.0017018483
36742,-11.125,-144.375,-0.001707652
36743,-11.125,-144.125,-0.0017199442
36744,-11.125,-143.875,-0.0017297289
36745,-11.125,-143.625,-0.001730239
36746,-11.125,-143.375,-0.001738177
36747,-11.125,-143.125,-0.001748825
36748,-11.125,-142.875,-0.0017597569
36749,-11.125,-142.625,-0.0017766362
36750,-11.125,-142.375,-0.0017766362
36751,-11.125,-142.125,-0.0017770599
36752,-11.125,-141.875,-0.0017891047
36753,-11.125,-141.625,-0.0017994508
36754,-11.125,-141.375,-0.0018045439
36755,-11.125,-141.125,-0.0018173213
36756,-11.125,-140.875,-0.0018204262
36757,-11.125,-140.625,-0.0018238002
36758,-11.125,-140.375,-0.0018231509
36759,-11.125,-140.125,-0.0018270285
36760,-11.125,-139.875,-0.0018372356
36761,-11.125,-139.625,-0.0018184562
36762,-11.125,-139.375,-0.001817383
36763,-11.125,-139.125,-0.0017980625
36764,-11.125,-138.875,-0.0017832491
36765,-11.125,-138.625,-0.0017656042
36766,-11.125,-138.375,-0.0017572609
36767,-11.125,-138.125,-0.0017380054
36768,-11.125,-137.875,-0.0017299086
36769,-11.125,-137.625,-0.0017161148
36770,-11.125,-137.375,-0.0017114468
36771,-11.125,-137.125,-0.0017018137
36772,-11.125,-136.875,-0.001694091
36773,-11.125,-136.625,-0.0016933581
36774,-11.125,-136.375,-0.0017050772
36775,-11.125,-136.125,-0.0016923115
36776,-11.125,-135.875,-0.0016903183
36777,-11.125,-135.625,-0.0017021892
36778,-11.125,-135.375,-0.0016960177
36779,-11.125,-135.125,-0.0017045604
36780,-11.125,-134.875,-0.0017000682
36781,-11.125,-134.625,-0.0017098573
36782,-11.125,-134.375,-0.0017094756
36783,-11.125,-134.125,-0.0017079895
36784,-11.125,-133.875,-0.0017027691
36785,-11.125,-133.625,-0.0017046864
36786,-11.125,-133.375,-0.0017123685
36787,-11.125,-133.125,-0.0017126426
36788,-11.125,-132.875,-0.0017126148
36789,-11.125,-132.625,-0.0017215458
36790,-11.125,-132.375,-0.0017121522
36791,-11.125,-132.125,-0.0017141324
36792,-11.125,-131.875,-0.0017070437
36793,-11.125,-131.625,-0.001711522
36794,-11.125,-131.375,-0.001713763
36795,-11.125,-131.125,-0.0017075673
36796,-11.125,-130.875,-0.0017104158
36797,-11.125,-130.625,-0.0017080782
36798,-11.125,-130.375,-0.0017201875
36799,-11.125,-130.125,-0.001709854
36800,-10.875,-179.875,-0.001440017
36801,-10.875,-179.625,-0.0014440974
36802,-10.875,-179.375,-0.001444954
36803,-10.875,-179.125,-0.0014446138
36804,-10.875,-178.875,-0.0014497932
36805,-10.875,-178.625,-0.0014576553
36806,-10.875,-178.375,-0.0014455125
36807,-10.875,-178.125,-0.0014466177
36808,-10.875,-177.875,-0.0014481753
36809,-10.875,-177.625,-0.0014405675
36810,-10.875,-177.375,-0.001450366
36811,-10.875,-177.125,-0.0014441626
36812,-10.875,-176.875,-0.0014488929
36813,-10.875,-176.625,-0.00145929
36814,-10.875,-176.375,-0.0014538472
36815,-10.875,-176.125,-0.00145875
36816,-10.875,-175.875,-0.0014649662
36817,-10.875,-175.625,-0.0014640354
36818,-10.875,-175.375,-0.0014640563
36819,-10.875,-175.125,-0.0014785529
36820,-10.875,-174.875,-0.0014762189
36821,-10.875,-174.625,-0.0014829607
36822,-10.875,-174.375,-0.0014871645
36823,-10.875,-174.125,-0.0014984584
36824,-10.875,-173.875,-0.0014986026
36825,-10.875,-173.625,-0.001505108
36826,-10.875,-173.375,-0.0015060867
36827,-10.875,-173.125,-0.0015016926
36828,-10.875,-172.875,-0.0015156034
36829,-10.875,-172.625,-0.0015219402
36830,-10.875,-172.375,-0.0015127356
36831,-10.875,-172.125,-0.0015213717
36832,-10.875,-171.875,-0.0015179942
36833,-10.875,-171.625,-0.0015304325
36834,-10.875,-171.375,-0.001527903
36835,-10.875,-171.125,-0.0015272443
36836,-10.875,-170.875,-0.0015392984
36837,-10.875,-170.625,-0.0015344986
36838,-10.875,-170.375,-0.0015295567
36839,-10.875,-170.125,-0.0015344109
36840,-10.875,-169.875,-0.0015436606
36841,-10.875,-169.625,-0.0015416191
36842,-10.875,-169.375,-0.0015384746
36843,-10.875,-169.125,-0.0015441889
36844,-10.875,-168.875,-0.0015360608
36845,-10.875,-168.625,-0.0015414895
36846,-10.875,-168.375,-0.0015355409
36847,-10.875,-168.125,-0.0015449746
36848,-10.875,-167.875,-0.0015443419
36849,-10.875,-167.625,-0.0015393076
36850,-10.875,-167.375,-0.001550937
36851,-10.875,-167.125,-0.0015592527
36852,-10.875,-166.875,-0.0015622653
36853,-10.875,-166.625,-0.0015616268
36854,-10.875,-166.375,-0.001560179
36855,-10.875,-166.125,-0.0015606914
36856,-10.875,-165.875,-0.0016139811
36857,-10.875,-165.625,-0.0015729853
36858,-10.875,-165.375,-0.0015740397
36859,-10.875,-165.125,-0.0015735307
36860,-10.875,-164.875,-0.0015846989
36861,-10.875,-164.625,-0.0015889457
36862,-10.875,-164.375,-0.0015897977
36863,-10.875,-164.125,-0.0015903412
36864,-10.875,-163.875,-0.0015946219
36865,-10.875,-163.625,-0.0015906625
36866,-10.875,-163.375,-0.0015914761
36867,-10.875,-163.125,-0.001593493
36868,-10.875,-162.875,-0.0015829491
36869,-10.875,-162.625,-0.0015813152
36870,-10.875,-162.375,-0.0015826133
36871,-10.875,-162.125,-0.0015825662
36872,-10.875,-161.875,-0.0015957031
36873,-10.875,-161.625,-0.0015902179
36874,-10.875,-161.375,-0.0016036573
36875,-10.875,-161.125,-0.0015975125
36876,-10.875,-160.875,-0.0016033849
36877,-10.875,-160.625,-0.0016008137
36878,-10.875,-160.375,-0.0016008961
36879,-10.875,-160.125,-0.0016058255
36880,-10.875,-159.875,-0.0016112541
36881,-10.875,-159.625,-0.0016103571
36882,-10.875,-159.375,-0.0016101268
36883,-10.875,-159.125,-0.0016155504
36884,-10.875,-158.875,-0.0016068781
36885,-10.875,-158.625,-0.001610721
36886,-10.875,-158.375,-0.001623139
36887,-10.875,-158.125,-0.0016062536
36888,-10.875,-157.875,-0.0016176851
36889,-10.875,-157.625,-0.0016210163
36890,-10.875,-157.375,-0.0016145321
36891,-10.875,-157.125,-0.001605683
36892,-10.875,-156.875,-0.0016074078
36893,-10.875,-156.625,-0.0015952493
36894,-10.875,-156.375,-0.0015937614
36895,-10.875,-156.125,-0.0015988986
36896,-10.875,-155.875,-0.0015943707
36897,-10.875,-155.625,-0.0015821538
36898,-10.875,-155.375,-0.001575479
36899,-10.875,-155.125,-0.001585873
36900,-10.875,-154.875,-0.0015790184
36901,-10.875,-154.625,-0.0015708958
36902,-10.875,-154.375,-0.0015821111
36903,-10.875,-154.125,-0.0015785586
36904,-10.875,-153.875,-0.0015804726
36905,-10.875,-153.625,-0.0015858191
36906,-10.875,-153.375,-0.0015920666
36907,-10.875,-153.125,-0.0015925996
36908,-10.875,-152.875,-0.0016045502
36909,-10.875,-152.625,-0.0015974155
36910,-10.875,-152.375,-0.0015891263
36911,-10.875,-152.125,-0.00161359
36912,-10.875,-151.875,-0.0016202793
36913,-10.875,-151.625,-0.0016124239
36914,-10.875,-151.375,-0.0016168266
36915,-10.875,-151.125,-0.0016131336
36916,-10.875,-150.875,-0.0016057772
36917,-10.875,-150.625,-0.0016215636
36918,-10.875,-150.375,-0.0016207783
36919,-10.875,-150.125,-0.0016359997
36920,-10.875,-149.875,-0.0016390514
36921,-10.875,-149.625,-0.001647672
36922,-10.875,-149.375,-0.001636958
36923,-10.875,-149.125,-0.0016476612
36924,-10.875,-148.875,-0.0016480837
36925,-10.875,-148.625,-0.0016684959
36926,-10.875,-148.375,-0.0016798049
36927,-10.875,-148.125,-0.0016712669
36928,-10.875,-147.875,-0.001691452
36929,-10.875,-147.625,-0.0016924621
36930,-10.875,-147.375,-0.0017027468
36931,-10.875,-147.125,-0.0016995318
36932,-10.875,-146.875,-0.001689147
36933,-10.875,-146.625,-0.0016870715
36934,-10.875,-146.375,-0.0016806582
36935,-10.875,-146.125,-0.0016954012
36936,-10.875,-145.875,-0.0017011487
36937,-10.875,-145.625,-0.0017000193
36938,-10.875,-145.375,-0.0017025867
36939,-10.875,-145.125,-0.0017141683
36940,-10.875,-144.875,-0.0017163195
36941,-10.875,-144.625,-0.0017135878
36942,-10.875,-144.375,-0.0017156581
36943,-10.875,-144.125,-0.0017237221
36944,-10.875,-143.875,-0.0017341045
36945,-10.875,-143.625,-0.0017482123
36946,-10.875,-143.375,-0.0017553458
36947,-10.875,-143.125,-0.0017654744
36948,-10.875,-142.875,-0.0017841925
36949,-10.875,-142.625,-0.0017775503
36950,-10.875,-142.375,-0.0017931773
36951,-10.875,-142.125,-0.0018032896
36952,-10.875,-141.875,-0.0018033504
36953,-10.875,-141.625,-0.0018074844
36954,-10.875,-141.375,-0.0018205949
36955,-10.875,-141.125,-0.0018215214
36956,-10.875,-140.875,-0.0018461609
36957,-10.875,-140.625,-0.0018274871
36958,-10.875,-140.375,-0.0018463056
36959,-10.875,-140.125,-0.001853051
36960,-10.875,-139.875,-0.0018567762
36961,-10.875,-139.625,-0.0018472155
36962,-10.875,-139.375,-0.001851151
36963,-10.875,-139.125,-0.0018460567
36964,-10.875,-138.875,-0.001843019
36965,-10.875,-138.625,-0.0018147262
36966,-10.875,-138.375,-0.0017906793
36967,-10.875,-138.125,-0.0017709084
36968,-10.875,-137.875,-0.0017492607
36969,-10.875,-137.625,-0.0017355968
36970,-10.875,-137.375,-0.001727924
36971,-10.875,-137.125,-0.0017136906
36972,-10.875,-136.875,-0.0017144472
36973,-10.875,-136.625,-0.0017143382
36974,-10.875,-136.375,-0.0017186757
36975,-10.875,-136.125,-0.0017281831
36976,-10.875,-135.875,-0.0017220323
36977,-10.875,-135.625,-0.0017267049
36978,-10.875,-135.375,-0.0017264093
36979,-10.875,-135.125,-0.001718636
36980,-10.875,-134.875,-0.0017195469
36981,-10.875,-134.625,-0.00171232
36982,-10.875,-134.375,-0.0017190822
36983,-10.875,-134.125,-0.0017271095
36984,-10.875,-133.875,-0.0017380497
36985,-10.875,-133.625,-0.0017440604
36986,-10.875,-133.375,-0.0017274887
36987,-10.875,-133.125,-0.0017266637
36988,-10.875,-132.875,-0.0017330886
36989,-10.875,-132.625,-0.0017365295
36990,-10.875,-132.375,-0.0017325238
36991,-10.875,-132.125,-0.0017277339
36992,-10.875,-131.875,-0.0017300579
36993,-10.875,-131.625,-0.0017383862
36994,-10.875,-131.375,-0.0017415991
36995,-10.875,-131.125,-0.0017326745
36996,-10.875,-130.875,-0.001724347
36997,-10.875,-130.625,-0.001730007
36998,-10.875,-130.375,-0.0017325147
36999,-10.875,-130.125,-0.0017197365
37000,-10.625,-179.875,-0.0014449477
37001,-10.625,-179.625,-0.0014475833
37002,-10.625,-179.375,-0.0014491421
37003,-10.625,-179.125,-0.001442953
37004,-10.625,-178.875,-0.0014494004
37005,-10.625,-178.625,-0.0014547613
37006,-10.625,-178.375,-0.0014541798
37007,-10.625,-178.125,-0.0014462592
37008,-10.625,-177.875,-0.0014490307
37009,-10.625,-177.625,-0.0014445663
37010,-10.625,-177.375,-0.001449751
37011,-10.625,-177.125,-0.0014521194
37012,-10.625,-176.875,-0.0014483541
37013,-10.625,-176.625,-0.0014569503
37014,-10.625,-176.375,-0.0014601004
37015,-10.625,-176.125,-0.0014553178
37016,-10.625,-175.875,-0.0014656739
37017,-10.625,-175.625,-0.0014596006
37018,-10.625,-175.375,-0.0014603344
37019,-10.625,-175.125,-0.0014677984
37020,-10.625,-174.875,-0.001467986
37021,-10.625,-174.625,-0.0014737177
37022,-10.625,-174.375,-0.0014810268
37023,-10.625,-174.125,-0.0014855278
37024,-10.625,-173.875,-0.001496558
37025,-10.625,-173.625,-0.0014981915
37026,-10.625,-173.375,-0.001505238
37027,-10.625,-173.125,-0.0015023747
37028,-10.625,-172.875,-0.001509325
37029,-10.625,-172.625,-0.0015180382
37030,-10.625,-172.375,-0.0015250253
37031,-10.625,-172.125,-0.001518134
37032,-10.625,-171.875,-0.0015217199
37033,-10.625,-171.625,-0.0015236434
37034,-10.625,-171.375,-0.0015280824
37035,-10.625,-171.125,-0.0015269554
37036,-10.625,-170.875,-0.0015366835
37037,-10.625,-170.625,-0.0015321902
37038,-10.625,-170.375,-0.0015408271
37039,-10.625,-170.125,-0.0015451694
37040,-10.625,-169.875,-0.0015354885
37041,-10.625,-169.625,-0.0015441865
37042,-10.625,-169.375,-0.0015406874
37043,-10.625,-169.125,-0.0015450387
37044,-10.625,-168.875,-0.0015429226
37045,-10.625,-168.625,-0.0015378578
37046,-10.625,-168.375,-0.0015372058
37047,-10.625,-168.125,-0.001539255
37048,-10.625,-167.875,-0.0015395703
37049,-10.625,-167.625,-0.0015470721
37050,-10.625,-167.375,-0.001545361
37051,-10.625,-167.125,-0.0015480113
37052,-10.625,-166.875,-0.0015493939
37053,-10.625,-166.625,-0.0015532459
37054,-10.625,-166.375,-0.0015661174
37055,-10.625,-166.125,-0.0015661633
37056,-10.625,-165.875,-0.001566041
37057,-10.625,-165.625,-0.0015679547
37058,-10.625,-165.375,-0.0015673884
37059,-10.625,-165.125,-0.0015831115
37060,-10.625,-164.875,-0.0015870146
37061,-10.625,-164.625,-0.0015842699
37062,-10.625,-164.375,-0.0015842506
37063,-10.625,-164.125,-0.0015956034
37064,-10.625,-163.875,-0.0015913163
37065,-10.625,-163.625,-0.0015849911
37066,-10.625,-163.375,-0.0015804184
37067,-10.625,-163.125,-0.0015786785
37068,-10.625,-162.875,-0.0015836196
37069,-10.625,-162.625,-0.0015734138
37070,-10.625,-162.375,-0.001573615
37071,-10.625,-162.125,-0.0015801267
37072,-10.625,-161.875,-0.0015822641
37073,-10.625,-161.625,-0.0015933814
37074,-10.625,-161.375,-0.0015989621
37075,-10.625,-161.125,-0.001592219
37076,-10.625,-160.875,-0.0015970537
37077,-10.625,-160.625,-0.0016008603
37078,-10.625,-160.375,-0.0016042178
37079,-10.625,-160.125,-0.001601191
37080,-10.625,-159.875,-0.0016134098
37081,-10.625,-159.625,-0.0016137947
37082,-10.625,-159.375,-0.0016119721
37083,-10.625,-159.125,-0.0016144988
37084,-10.625,-158.875,-0.0016089468
37085,-10.625,-158.625,-0.001609078
37086,-10.625,-158.375,-0.0016175394
37087,-10.625,-158.125,-0.0016172543
37088,-10.625,-157.875,-0.0016202856
37089,-10.625,-157.625,-0.0016192674
37090,-10.625,-157.375,-0.001621199
37091,-10.625,-157.125,-0.0016060636
37092,-10.625,-156.875,-0.0016086339
37093,-10.625,-156.625,-0.0015963715
37094,-10.625,-156.375,-0.0016027999
37095,-10.625,-156.125,-0.0015977565
37096,-10.625,-155.875,-0.0015950458
37097,-10.625,-155.625,-0.0015904366
37098,-10.625,-155.375,-0.0015950343
37099,-10.625,-155.125,-0.0015904023
37100,-10.625,-154.875,-0.0015860351
37101,-10.625,-154.625,-0.0015870742
37102,-10.625,-154.375,-0.0015827431
37103,-10.625,-154.125,-0.0015878361
37104,-10.625,-153.875,-0.0015950014
37105,-10.625,-153.625,-0.0016063891
37106,-10.625,-153.375,-0.0016016306
37107,-10.625,-153.125,-0.0016132292
37108,-10.625,-152.875,-0.0016111679
37109,-10.625,-152.625,-0.0016225702
37110,-10.625,-152.375,-0.0016273407
37111,-10.625,-152.125,-0.0016273897
37112,-10.625,-151.875,-0.0016253289
37113,-10.625,-151.625,-0.0016188053
37114,-10.625,-151.375,-0.0016289473
37115,-10.625,-151.125,-0.001631653
37116,-10.625,-150.875,-0.0016420007
37117,-10.625,-150.625,-0.0016454627
37118,-10.625,-150.375,-0.0016417544
37119,-10.625,-150.125,-0.0016385373
37120,-10.625,-149.875,-0.0016516068
37121,-10.625,-149.625,-0.0016558506
37122,-10.625,-149.375,-0.0016474752
37123,-10.625,-149.125,-0.0016653743
37124,-10.625,-148.875,-0.0016701962
37125,-10.625,-148.625,-0.0016779985
37126,-10.625,-148.375,-0.0016832831
37127,-10.625,-148.125,-0.0017001808
37128,-10.625,-147.875,-0.0017009192
37129,-10.625,-147.625,-0.0016986736
37130,-10.625,-147.375,-0.0017049845
37131,-10.625,-147.125,-0.0016963921
37132,-10.625,-146.875,-0.0017217734
37133,-10.625,-146.625,-0.0017101867
37134,-10.625,-146.375,-0.0017014692
37135,-10.625,-146.125,-0.0017179505
37136,-10.625,-145.875,-0.0017041314
37137,-10.625,-145.625,-0.0017095911
37138,-10.625,-145.375,-0.0017288681
37139,-10.625,-145.125,-0.0017197235
37140,-10.625,-144.875,-0.0017226001
37141,-10.625,-144.625,-0.0017267661
37142,-10.625,-144.375,-0.0017353935
37143,-10.625,-144.125,-0.0017463064
37144,-10.625,-143.875,-0.0017448233
37145,-10.625,-143.625,-0.0017553358
37146,-10.625,-143.375,-0.0017663584
37147,-10.625,-143.125,-0.0017856106
37148,-10.625,-142.875,-0.0017952765
37149,-10.625,-142.625,-0.0018002777
37150,-10.625,-142.375,-0.0018083573
37151,-10.625,-142.125,-0.0018136291
37152,-10.625,-141.875,-0.0018230082
37153,-10.625,-141.625,-0.0018218122
37154,-10.625,-141.375,-0.0018369413
37155,-10.625,-141.125,-0.0018567109
37156,-10.625,-140.875,-0.001856406
37157,-10.625,-140.625,-0.0018474173
37158,-10.625,-140.375,-0.0018601319
37159,-10.625,-140.125,-0.0018675578
37160,-10.625,-139.875,-0.0018572978
37161,-10.625,-139.625,-0.0018670079
37162,-10.625,-139.375,-0.0018895643
37163,-10.625,-139.125,-0.0018877621
37164,-10.625,-138.875,-0.0019069843
37165,-10.625,-138.625,-0.001892458
37166,-10.625,-138.375,-0.0018078878
37167,-10.625,-138.125,-0.0017909686
37168,-10.625,-137.875,-0.001774104
37169,-10.625,-137.625,-0.0017696755
37170,-10.625,-137.375,-0.0017422034
37171,-10.625,-137.125,-0.0017349034
37172,-10.625,-136.875,-0.0017439742
37173,-10.625,-136.625,-0.0017377884
37174,-10.625,-136.375,-0.0017322707
37175,-10.625,-136.125,-0.0017400149
37176,-10.625,-135.875,-0.0017409129
37177,-10.625,-135.625,-0.0017447608
37178,-10.625,-135.375,-0.0017473073
37179,-10.625,-135.125,-0.0017485023
37180,-10.625,-134.875,-0.0017510662
37181,-10.625,-134.625,-0.0017424257
37182,-10.625,-134.375,-0.0017415737
37183,-10.625,-134.125,-0.0017532245
37184,-10.625,-133.875,-0.0017587324
37185,-10.625,-133.625,-0.001755095
37186,-10.625,-133.375,-0.001747238
37187,-10.625,-133.125,-0.001760061
37188,-10.625,-132.875,-0.0017473189
37189,-10.625,-132.625,-0.0017594167
37190,-10.625,-132.375,-0.0017570851
37191,-10.625,-132.125,-0.0017525894
37192,-10.625,-131.875,-0.0017539015
37193,-10.625,-131.625,-0.0017535465
37194,-10.625,-131.375,-0.0017521469
37195,-10.625,-131.125,-0.0017455466
37196,-10.625,-130.875,-0.0017563397
37197,-10.625,-130.625,-0.0017580737
37198,-10.625,-130.375,-0.0017628622
37199,-10.625,-130.125,-0.0017539266
37200,-10.375,-179.875,-0.0014464449
37201,-10.375,-179.625,-0.0014556176
37202,-10.375,-179.375,-0.0014524941
37203,-10.375,-179.125,-0.0014455435
37204,-10.375,-178.875,-0.0014454598
37205,-10.375,-178.625,-0.0014559478
37206,-10.375,-178.375,-0.0014528963
37207,-10.375,-178.125,-0.0014492882
37208,-10.375,-177.875,-0.0014494465
37209,-10.375,-177.625,-0.0014478986
37210,-10.375,-177.375,-0.0014506399
37211,-10.375,-177.125,-0.001451331
37212,-10.375,-176.875,-0.0014619442
37213,-10.375,-176.625,-0.0014534331
37214,-10.375,-176.375,-0.0014647138
37215,-10.375,-176.125,-0.0014563104
37216,-10.375,-175.875,-0.0014568798
37217,-10.375,-175.625,-0.0014599165
37218,-10.375,-175.375,-0.0014590287
37219,-10.375,-175.125,-0.0014695402
37220,-10.375,-174.875,-0.001475104
37221,-10.375,-174.625,-0.0014794484
37222,-10.375,-174.375,-0.0014837524
37223,-10.375,-174.125,-0.0014899769
37224,-10.375,-173.875,-0.0014948715
37225,-10.375,-173.625,-0.001501474
37226,-10.375,-173.375,-0.0015140871
37227,-10.375,-173.125,-0.0015142808
37228,-10.375,-172.875,-0.0015174532
37229,-10.375,-172.625,-0.0015220053
37230,-10.375,-172.375,-0.0015241193
37231,-10.375,-172.125,-0.0015249962
37232,-10.375,-171.875,-0.0015270703
37233,-10.375,-171.625,-0.0015237826
37234,-10.375,-171.375,-0.0015264667
37235,-10.375,-171.125,-0.0015268398
37236,-10.375,-170.875,-0.0015317743
37237,-10.375,-170.625,-0.0015333691
37238,-10.375,-170.375,-0.0015356668
37239,-10.375,-170.125,-0.0015468324
37240,-10.375,-169.875,-0.0015382691
37241,-10.375,-169.625,-0.0015364988
37242,-10.375,-169.375,-0.0015456349
37243,-10.375,-169.125,-0.001537359
37244,-10.375,-168.875,-0.0015391944
37245,-10.375,-168.625,-0.0015373554
37246,-10.375,-168.375,-0.0015396299
37247,-10.375,-168.125,-0.0015396752
37248,-10.375,-167.875,-0.0015368551
37249,-10.375,-167.625,-0.0015463148
37250,-10.375,-167.375,-0.0015499885
37251,-10.375,-167.125,-0.0015445391
37252,-10.375,-166.875,-0.0015495842
37253,-10.375,-166.625,-0.0015565285
37254,-10.375,-166.375,-0.0015620422
37255,-10.375,-166.125,-0.0015681279
37256,-10.375,-165.875,-0.0015656489
37257,-10.375,-165.625,-0.0015666122
37258,-10.375,-165.375,-0.0015748444
37259,-10.375,-165.125,-0.0015752724
37260,-10.375,-164.875,-0.0015818556
37261,-10.375,-164.625,-0.001588783
37262,-10.375,-164.375,-0.0015878872
37263,-10.375,-164.125,-0.0015829896
37264,-10.375,-163.875,-0.0015821713
37265,-10.375,-163.625,-0.0015752726
37266,-10.375,-163.375,-0.0015792515
37267,-10.375,-163.125,-0.0015748319
37268,-10.375,-162.875,-0.0015769645
37269,-10.375,-162.625,-0.0015749101
37270,-10.375,-162.375,-0.0015771369
37271,-10.375,-162.125,-0.0015776235
37272,-10.375,-161.875,-0.0015832009
37273,-10.375,-161.625,-0.0015848072
37274,-10.375,-161.375,-0.001590833
37275,-10.375,-161.125,-0.0015928374
37276,-10.375,-160.875,-0.0016011986
37277,-10.375,-160.625,-0.0016067942
37278,-10.375,-160.375,-0.0016033171
37279,-10.375,-160.125,-0.001600261
37280,-10.375,-159.875,-0.0016062249
37281,-10.375,-159.625,-0.0016143445
37282,-10.375,-159.375,-0.0016052006
37283,-10.375,-159.125,-0.0016098705
37284,-10.375,-158.875,-0.0016067612
37285,-10.375,-158.625,-0.0016222065
37286,-10.375,-158.375,-0.0016141665
37287,-10.375,-158.125,-0.0016217007
37288,-10.375,-157.875,-0.0016193461
37289,-10.375,-157.625,-0.0016190131
37290,-10.375,-157.375,-0.0016189422
37291,-10.375,-157.125,-0.0016123496
37292,-10.375,-156.875,-0.0016045065
37293,-10.375,-156.625,-0.0016035108
37294,-10.375,-156.375,-0.0015984516
37295,-10.375,-156.125,-0.0015949253
37296,-10.375,-155.875,-0.0016039356
37297,-10.375,-155.625,-0.0015989185
37298,-10.375,-155.375,-0.0015995448
37299,-10.375,-155.125,-0.0016004333
37300,-10.375,-154.875,-0.0016029159
37301,-10.375,-154.625,-0.001603982
37302,-10.375,-154.375,-0.001604059
37303,-10.375,-154.125,-0.0016084614
37304,-10.375,-153.875,-0.0016118139
37305,-10.375,-153.625,-0.0016152897
37306,-10.375,-153.375,-0.0016261559
37307,-10.375,-153.125,-0.0016276462
37308,-10.375,-152.875,-0.0016299704
37309,-10.375,-152.625,-0.0016285153
37310,-10.375,-152.375,-0.0016375957
37311,-10.375,-152.125,-0.0016477837
37312,-10.375,-151.875,-0.001648121
37313,-10.375,-151.625,-0.0016487073
37314,-10.375,-151.375,-0.0016512013
37315,-10.375,-151.125,-0.0016591778
37316,-10.375,-150.875,-0.0016573139
37317,-10.375,-150.625,-0.0016594721
37318,-10.375,-150.375,-0.0016670654
37319,-10.375,-150.125,-0.0016676972
37320,-10.375,-149.875,-0.0016812106
37321,-10.375,-149.625,-0.0016853143
37322,-10.375,-149.375,-0.0016800707
37323,-10.375,-149.125,-0.0016836746
37324,-10.375,-148.875,-0.0016867616
37325,-10.375,-148.625,-0.0016977321
37326,-10.375,-148.375,-0.0016960155
37327,-10.375,-148.125,-0.0017117711
37328,-10.375,-147.875,-0.0017172465
37329,-10.375,-147.625,-0.0017192722
37330,-10.375,-147.375,-0.001716713
37331,-10.375,-147.125,-0.0017184844
37332,-10.375,-146.875,-0.0017174343
37333,-10.375,-146.625,-0.0017345613
37334,-10.375,-146.375,-0.0017276808
37335,-10.375,-146.125,-0.0017243217
37336,-10.375,-145.875,-0.0017154529
37337,-10.375,-145.625,-0.0017351804
37338,-10.375,-145.375,-0.0017362585
37339,-10.375,-145.125,-0.0017374747
37340,-10.375,-144.875,-0.0017490918
37341,-10.375,-144.625,-0.0017467915
37342,-10.375,-144.375,-0.0017494033
37343,-10.375,-144.125,-0.0017654286
37344,-10.375,-143.875,-0.0017729076
