STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,SEX,Sex,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2029,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2030,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2031,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2032,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2033,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2034,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2035,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2036,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2037,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2038,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2039,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2040,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2041,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2042,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2043,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2044,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2045,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2046,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2047,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2048,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2049,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PF,French Polynesia,POPCHILD,Proportion of children (<14),_T,Total,2050,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,15,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NU,Niue,POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2025,,38,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2026,,38,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2027,,37,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2028,,37,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2029,,36,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2030,,36,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2031,,36,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2032,,35,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2033,,35,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2034,,34,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2035,,34,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2036,,34,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2037,,33,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2038,,33,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2039,,33,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2040,,33,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2041,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2042,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2043,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2044,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2045,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2046,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2047,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2048,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2049,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,VU,Vanuatu,POPCHILD,Proportion of children (<14),_T,Total,2050,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,19,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_T,Pacific region,POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2025,,34,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2026,,34,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2027,,33,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2028,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2029,,32,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2030,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2031,,31,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2032,,30,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2033,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2034,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2035,,28,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2036,,28,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2037,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2038,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2039,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2040,,28,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2041,,28,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2042,,28,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2043,,28,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2044,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2045,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2046,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2047,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2048,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2049,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPCHILD,Proportion of children (<14),_T,Total,2050,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,21,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MH,Marshall Islands,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,24,,PERCENT,percent,,,F,Forecasted value,,,,
